CustomerID,Recency,Frequency,Monetary,TotalQuantity,R_Score,F_Score,M_Score,RFM,Segment,Priority,ImpactRate,PotentialImpactRevenue
16712,9,13,4266.99,2093,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,426.699
16713,19,32,14560.69,8683,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1456.0690000000002
16714,219,4,1529.8,849,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,535.43
16715,78,2,625.52,1174,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
16716,267,3,2149.6800000000003,912,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,752.388
16717,24,14,6986.2300000000005,3226,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,698.623
16718,369,5,3647.53,2343,2,4,5,245,High Value At Risk,P1 - Immediate Retention,0.35,1276.6355
16719,15,14,3973.3,2536,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,397.33000000000004
16720,26,3,795.48,479,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,119.322
16721,262,1,292.47,172,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16722,17,22,8989.08,8580,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,898.908
16723,91,4,1301.63,1002,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,195.24450000000002
16724,405,1,147.35,69,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16725,302,14,1882.11,784,2,5,4,254,High Value At Risk,P1 - Immediate Retention,0.35,658.7384999999999
16726,26,7,2088.41,1356,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,208.841
16727,364,4,1437.42,1109,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,503.097
16728,46,4,1054.67,677,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,158.2005
16729,38,21,7239.92,5783,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,723.9920000000001
16730,52,3,743.11,994,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,111.4665
16731,648,1,174.05,127,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16732,32,4,4387.64,2414,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,438.76400000000007
16733,530,1,259.68,112,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16734,52,3,650.51,346,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,97.5765
16735,79,14,6270.56,4281,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,940.5840000000001
16736,506,5,2956.56,1050,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,1034.7959999999998
16737,53,2,835.1999999999999,576,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
16738,298,1,3.75,3,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16739,177,2,786.43,391,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
16740,395,1,236.81,116,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16741,625,1,173.06,81,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16742,47,14,2852.6099999999997,2600,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,285.26099999999997
16743,29,14,4253.26,3738,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,425.326
16744,11,7,1304.76,805,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,130.476
16745,87,17,7194.3,6735,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1079.145
16746,5,42,18066.4,11906,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1806.6400000000003
16747,38,2,836.06,583,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
16748,18,14,3637.33,2127,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,363.733
16749,591,2,4387.08,2078,1,2,5,125,High Value At Risk,P1 - Immediate Retention,0.35,1535.4779999999998
16750,45,5,623.93,214,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,93.58949999999999
16751,31,1,1764.72,1031,4,2,4,424,VIP Loyal,P2 - Maintain Loyalty,0.1,176.472
16752,373,1,415.0,108,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16753,58,1,223.92000000000002,189,4,2,1,421,New/Low Spend Active,P4 - Nurture,0.05,11.196000000000002
16754,372,29,67502.47,67831,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,23625.8645
16755,114,7,2900.58,1999,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,435.087
16756,215,7,1312.3700000000001,707,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,459.3295
16757,319,2,270.48,180,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16758,65,1,369.34000000000003,203,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16759,8,3,789.79,609,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,118.46849999999999
16760,430,1,228.0,168,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16761,97,1,316.62,341,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16762,20,3,1501.38,618,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,150.138
16763,199,2,964.6999999999999,492,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
16764,4,13,2799.25,1259,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,279.925
16765,294,2,454.75,311,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16766,273,2,1145.6,536,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
16767,31,15,8073.8,7121,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,807.3800000000001
16768,48,9,1708.12,777,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,170.812
16769,260,4,1141.75,301,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,171.2625
16770,58,9,1932.13,1120,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,193.21300000000002
16771,33,10,3967.6,2314,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,396.76
16772,423,3,3723.5499999999997,689,1,3,5,135,High Value At Risk,P1 - Immediate Retention,0.35,1303.2424999999998
16773,57,3,421.24,252,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,21.062
16774,68,8,1594.45,785,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,239.1675
16775,10,16,3056.89,1020,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,305.689
16776,60,2,619.85,450,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
16777,80,5,1307.76,475,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,196.164
16778,74,2,245.94,194,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16779,2,53,33268.24,19626,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,3326.824
16780,100,3,605.55,355,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
16781,372,2,934.25,305,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
16782,10,38,10438.41,4285,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1043.8410000000001
16783,437,1,391.95,163,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16784,20,5,896.53,496,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,134.4795
16785,410,1,533.78,313,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16786,394,1,51.839999999999996,72,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16787,398,4,1035.43,474,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,155.3145
16788,123,5,1950.3,985,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,292.54499999999996
16789,8,1,80.8,32,5,2,1,521,New/Low Spend Active,P4 - Nurture,0.05,4.04
16790,4,6,1545.6200000000001,898,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,154.562
16791,29,15,4038.69,1874,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,403.869
16792,282,5,623.46,324,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,93.519
16793,57,1,243.84,146,4,2,1,421,New/Low Spend Active,P4 - Nurture,0.05,12.192
16794,1,15,2090.91,1602,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,209.091
16795,365,3,2492.39,1459,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,872.3364999999999
16796,89,1,305.62,186,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16797,393,5,1827.77,909,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,639.7194999999999
16798,554,3,848.71,209,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,127.3065
16799,432,2,495.98,176,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16800,11,1,1201.49,540,5,2,3,523,Low Priority,P5 - Minimal Effort,0.0,0.0
16801,163,4,1619.73,499,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,242.9595
16802,679,2,582.61,369,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16803,65,1,332.3,245,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16804,23,3,536.99,246,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,26.849500000000003
16805,174,5,1097.24,1122,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,164.58599999999998
16806,103,4,801.49,378,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,120.2235
16807,143,6,2123.88,1433,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,318.582
16808,99,2,288.42,196,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16809,23,9,1727.43,1093,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,172.74300000000002
16810,192,2,842.0400000000001,372,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
16811,5,2,547.07,477,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,27.353500000000004
16812,361,4,2392.0,1116,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,837.1999999999999
16813,8,10,1692.98,1525,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,169.298
16814,14,36,12499.710000000001,5066,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1249.9710000000002
16815,454,2,410.97,238,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16816,103,4,417.06,274,3,4,2,342,Low Priority,P5 - Minimal Effort,0.0,0.0
16817,3,13,2804.9,1565,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,280.49
16818,11,11,3349.57,2164,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,334.95700000000005
16819,465,2,182.59,253,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16820,96,1,497.61,307,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16821,382,1,113.35,13,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16822,686,1,181.39,171,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16823,227,7,2260.09,1168,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,791.0315
16824,16,3,686.24,390,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,102.93599999999999
16825,39,5,1826.89,1297,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,182.68900000000002
16826,51,1,341.7,158,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,17.085
16827,393,5,392.13,125,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
16828,93,2,128.5,59,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16829,157,2,513.32,215,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16830,39,4,1207.5,699,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,181.125
16831,565,1,91.8,48,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16832,184,5,417.61,179,3,4,2,342,Low Priority,P5 - Minimal Effort,0.0,0.0
16833,1,6,2409.04,878,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,240.904
16834,228,2,898.96,760,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,134.844
16835,128,6,1538.41,515,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,230.7615
16836,40,4,782.37,539,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,117.35549999999999
16837,31,11,3170.98,1563,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,317.098
16838,197,4,1159.61,509,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,173.9415
16839,9,44,22310.49,11527,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,2231.0490000000004
16840,603,2,139.85,117,1,3,1,131,Low Priority,P5 - Minimal Effort,0.0,0.0
16841,37,12,4006.06,3478,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,400.606
16842,101,3,1264.19,693,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,189.6285
16843,43,35,19571.43,18502,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,1957.143
16844,563,2,614.34,281,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
16845,618,1,253.88,167,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16846,50,3,842.41,517,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,126.36149999999999
16847,43,2,614.89,255,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,30.744500000000002
16848,53,4,1411.62,780,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,141.162
16849,187,1,124.57,33,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16850,334,1,332.41,249,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16851,4,3,342.45,271,5,3,2,532,New/Low Spend Active,P4 - Nurture,0.05,17.1225
16852,10,2,144.91000000000003,56,5,3,1,531,New/Low Spend Active,P4 - Nurture,0.05,7.245500000000002
16854,417,2,1408.96,997,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,493.13599999999997
16855,24,2,328.4,164,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,16.419999999999998
16856,15,3,358.49,171,5,3,2,532,New/Low Spend Active,P4 - Nurture,0.05,17.924500000000002
16857,443,1,352.8,168,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16858,369,10,4668.28,1514,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,1633.898
16859,145,7,1932.41,1899,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,289.8615
16860,453,3,1610.62,625,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,563.7169999999999
16861,60,5,946.59,616,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,141.9885
16862,547,4,662.33,513,1,4,3,143,Growth Potential,P3 - Upsell Opportunity,0.15,99.3495
16863,31,3,998.52,745,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,149.778
16864,434,2,409.25,283,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
16865,402,1,130.95,157,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16866,141,3,207.73999999999998,60,3,3,1,331,Low Priority,P5 - Minimal Effort,0.0,0.0
16867,690,1,76.74000000000001,58,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16868,394,3,393.39,116,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
16869,23,4,825.42,585,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,123.81299999999999
16870,469,1,450.15999999999997,278,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16871,22,6,2812.34,1253,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,281.23400000000004
16872,77,6,1213.13,1079,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,181.9695
16873,5,12,14617.39,8601,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1461.739
16874,379,1,217.74,81,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16875,67,11,4234.53,2099,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,635.1795
16876,404,1,136.01,181,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16877,12,6,853.72,463,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,128.058
16878,84,1,13.3,12,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16880,31,8,1840.86,911,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,184.086
16881,67,1,432.0,600,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16882,67,3,705.12,424,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,105.768
16883,187,19,2396.59,1080,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,359.4885
16884,38,4,1073.92,521,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,161.088
16885,15,4,710.74,376,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,106.611
16886,456,1,134.0,48,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16887,35,3,660.72,424,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,99.108
16888,401,3,437.15,147,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
16889,195,6,2530.9,1616,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,885.8149999999999
16890,477,3,285.41,243,1,3,1,131,Low Priority,P5 - Minimal Effort,0.0,0.0
16891,2,11,2056.82,774,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,205.68200000000002
16892,1,7,762.1,370,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,114.315
16893,367,2,401.77,182,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
16894,502,3,1324.06,507,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,463.42099999999994
16895,65,5,1121.42,433,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,168.213
16896,555,1,103.95,18,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16897,299,2,289.78,73,2,3,1,231,Low Priority,P5 - Minimal Effort,0.0,0.0
16898,26,5,1016.37,805,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,152.4555
16899,8,8,1721.02,818,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,172.102
16900,17,3,887.11,833,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,133.0665
16901,729,1,204.26,42,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16902,116,1,1706.88,629,3,2,4,324,Low Priority,P5 - Minimal Effort,0.0,0.0
16903,29,3,1062.28,747,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,159.34199999999998
16904,4,21,5132.37,2809,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,513.237
16905,5,17,5034.15,2059,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,503.41499999999996
16906,82,7,1448.8,613,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,217.32
16907,29,9,1707.9,532,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,170.79000000000002
16908,722,1,252.59,61,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16909,72,1,379.14,436,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16910,4,8,1510.06,886,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,151.006
16911,636,2,255.25,161,1,3,1,131,Low Priority,P5 - Minimal Effort,0.0,0.0
16912,29,15,4480.31,1693,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,448.03100000000006
16913,290,3,423.90999999999997,229,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
16914,36,1,208.46,121,4,2,1,421,New/Low Spend Active,P4 - Nurture,0.05,10.423000000000002
16915,9,11,1543.18,190,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,154.318
16916,24,4,1123.4,764,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,168.51000000000002
16917,277,2,1857.83,793,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,650.2404999999999
16918,50,16,3213.29,2069,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,321.329
16919,156,24,5125.91,2425,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,768.8865
16920,411,1,355.45,81,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16921,61,3,446.67,299,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
16922,573,1,611.08,281,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
16923,12,32,13378.36,6269,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1337.8360000000002
16924,21,3,846.75,493,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,127.01249999999999
16925,540,1,125.65,123,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16926,371,5,1421.35,237,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,497.4724999999999
16927,116,3,543.05,993,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
16928,80,29,4113.23,2755,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,616.9844999999999
16929,4,7,1295.39,929,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,129.53900000000002
16930,26,3,380.55,341,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,19.0275
16931,5,23,5233.62,3463,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,523.362
16932,53,3,440.71,229,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,22.0355
16933,1,9,3181.25,1547,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,318.125
16934,55,6,2110.9900000000002,939,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,211.09900000000005
16935,382,3,535.1,278,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
16936,26,2,551.17,342,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,27.5585
16937,499,1,202.1,126,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16938,9,9,7043.18,5084,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,704.3180000000001
16939,489,3,449.0,232,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
16940,52,8,6427.66,4503,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,642.7660000000001
16941,612,1,33.0,12,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16942,13,9,1920.59,811,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,192.059
16943,212,5,1299.49,147,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,454.82149999999996
16944,610,1,101.36,27,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16945,22,33,8548.16,5889,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,854.816
16946,383,5,1222.04,509,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,183.30599999999998
16947,236,5,955.21,655,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,143.2815
16948,139,7,868.77,2091,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,130.3155
16949,4,6,1286.27,791,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,128.627
16950,57,10,3784.37,2492,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,378.437
16951,135,3,1277.75,1318,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,191.6625
16952,109,5,798.78,344,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,119.817
16953,30,1,20.8,10,4,2,1,421,New/Low Spend Active,P4 - Nurture,0.05,1.04
16954,1,20,6081.88,4086,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,608.188
16955,185,6,1309.41,823,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,196.41150000000002
16956,18,1,308.74,114,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,15.437000000000001
16957,239,2,416.64,172,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
16958,435,1,809.44,561,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
16959,87,1,117.35000000000001,49,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16960,39,8,2043.43,1515,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,204.34300000000002
16961,116,3,794.56,482,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,119.18399999999998
16962,410,1,251.04,158,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16963,187,1,110.55000000000001,35,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
16964,733,2,207.85,49,1,3,1,131,Low Priority,P5 - Minimal Effort,0.0,0.0
16965,227,1,201.19,291,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16966,8,7,2154.97,1981,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,215.49699999999999
16967,189,1,319.02,333,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16968,4,2,439.43,326,5,3,2,532,New/Low Spend Active,P4 - Nurture,0.05,21.971500000000002
16969,39,3,650.41,816,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,97.5615
16970,626,1,71.4,12,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
16971,38,1,357.21,72,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,17.8605
16972,383,2,786.25,190,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,117.9375
16973,386,1,127.0,60,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16974,523,2,365.5,70,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
16975,423,3,926.12,586,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,138.918
16976,267,1,251.51999999999998,88,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
16977,395,4,496.0,142,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
16978,78,3,768.88,285,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,115.332
16979,4,9,2859.74,1451,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,285.974
16980,255,3,1473.3300000000002,1039,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,515.6655000000001
16982,61,1,384.06,182,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16983,13,11,3710.22,2508,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,371.022
16984,88,9,10754.8,5330,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1613.2199999999998
16985,17,23,10923.16,3103,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1092.316
